timestamp_ms,current_a,current_uncertainty_a,temperature_proxy_c,measurement_valid,current_calibrated,current_polarity_validated,temperature_measured_at_fuse,model_validated,event
748100,68.000000,0.500000,32.975800,1,1,1,0,1,
748200,68.000000,0.500000,32.977600,1,1,1,0,1,
748300,68.000000,0.500000,32.979400,1,1,1,0,1,
748400,68.000000,0.500000,32.981200,1,1,1,0,1,
748500,68.000000,0.500000,32.983000,1,1,1,0,1,
748600,68.000000,0.500000,32.984800,1,1,1,0,1,
748700,68.000000,0.500000,32.986600,1,1,1,0,1,
748800,68.000000,0.500000,32.988400,1,1,1,0,1,
748900,68.000000,0.500000,32.990200,1,1,1,0,1,
749000,68.000000,0.500000,32.992000,1,1,1,0,1,
749100,68.000000,0.500000,32.993800,1,1,1,0,1,
749200,68.000000,0.500000,32.995600,1,1,1,0,1,
749300,68.000000,0.500000,32.997400,1,1,1,0,1,
749400,68.000000,0.500000,32.999200,1,1,1,0,1,
749500,68.000000,0.500000,33.001000,1,1,1,0,1,
749600,68.000000,0.500000,33.002800,1,1,1,0,1,
749700,68.000000,0.500000,33.004600,1,1,1,0,1,
749800,68.000000,0.500000,33.006400,1,1,1,0,1,
749900,68.000000,0.500000,33.008200,1,1,1,0,1,
750000,-25.000000,0.500000,33.010000,1,1,1,0,1,
750100,-25.000000,0.500000,33.011800,1,1,1,0,1,
750200,-25.000000,0.500000,33.013600,1,1,1,0,1,
750300,-25.000000,0.500000,33.015400,1,1,1,0,1,
750400,-25.000000,0.500000,33.017200,1,1,1,0,1,
750500,-25.000000,0.500000,33.019000,1,1,1,0,1,
750600,-25.000000,0.500000,33.020800,1,1,1,0,1,
750700,-25.000000,0.500000,33.022600,1,1,1,0,1,
750800,-25.000000,0.500000,33.024400,1,1,1,0,1,
750900,-25.000000,0.500000,33.026200,1,1,1,0,1,
751000,55.000000,0.500000,33.028000,1,1,1,0,1,
751100,55.000000,0.500000,33.029800,1,1,1,0,1,
751200,55.000000,0.500000,33.031600,1,1,1,0,1,
751300,55.000000,0.500000,33.033400,1,1,1,0,1,
751400,55.000000,0.500000,33.035200,1,1,1,0,1,
751500,55.000000,0.500000,33.037000,1,1,1,0,1,
751600,55.000000,0.500000,33.038800,1,1,1,0,1,
751700,55.000000,0.500000,33.040600,1,1,1,0,1,
751800,55.000000,0.500000,33.042400,1,1,1,0,1,
751900,55.000000,0.500000,33.044200,1,1,1,0,1,
752000,55.000000,0.500000,33.046000,1,1,1,0,1,
752100,55.000000,0.500000,33.047800,1,1,1,0,1,
752200,55.000000,0.500000,33.049600,1,1,1,0,1,
752300,55.000000,0.500000,33.051400,1,1,1,0,1,
752400,55.000000,0.500000,33.053200,1,1,1,0,1,
752500,55.000000,0.500000,33.055000,1,1,1,0,1,
752600,55.000000,0.500000,33.056800,1,1,1,0,1,
752700,55.000000,0.500000,33.058600,1,1,1,0,1,
752800,55.000000,0.500000,33.060400,1,1,1,0,1,
752900,55.000000,0.500000,33.062200,1,1,1,0,1,
753000,55.000000,0.500000,33.064000,1,1,1,0,1,
753100,55.000000,0.500000,33.065800,1,1,1,0,1,
753200,55.000000,0.500000,33.067600,1,1,1,0,1,
753300,55.000000,0.500000,33.069400,1,1,1,0,1,
753400,55.000000,0.500000,33.071200,1,1,1,0,1,
753500,55.000000,0.500000,33.073000,1,1,1,0,1,
753600,55.000000,0.500000,33.074800,1,1,1,0,1,
753700,55.000000,0.500000,33.076600,1,1,1,0,1,
753800,55.000000,0.500000,33.078400,1,1,1,0,1,
753900,55.000000,0.500000,33.080200,1,1,1,0,1,
754000,55.000000,0.500000,33.082000,1,1,1,0,1,
754100,55.000000,0.500000,33.083800,1,1,1,0,1,
754200,55.000000,0.500000,33.085600,1,1,1,0,1,
754300,55.000000,0.500000,33.087400,1,1,1,0,1,
754400,55.000000,0.500000,33.089200,1,1,1,0,1,
754500,55.000000,0.500000,33.091000,1,1,1,0,1,
754600,55.000000,0.500000,33.092800,1,1,1,0,1,
754700,55.000000,0.500000,33.094600,1,1,1,0,1,
754800,55.000000,0.500000,33.096400,1,1,1,0,1,
754900,55.000000,0.500000,33.098200,1,1,1,0,1,
755000,55.000000,0.500000,33.100000,1,1,1,0,1,
755100,55.000000,0.500000,33.101800,1,1,1,0,1,
755200,55.000000,0.500000,33.103600,1,1,1,0,1,
755300,55.000000,0.500000,33.105400,1,1,1,0,1,
755400,55.000000,0.500000,33.107200,1,1,1,0,1,
755500,55.000000,0.500000,33.109000,1,1,1,0,1,
755600,55.000000,0.500000,33.110800,1,1,1,0,1,
755700,55.000000,0.500000,33.112600,1,1,1,0,1,
755800,55.000000,0.500000,33.114400,1,1,1,0,1,
755900,55.000000,0.500000,33.116200,1,1,1,0,1,
756000,55.000000,0.500000,33.118000,1,1,1,0,1,
756100,55.000000,0.500000,33.119800,1,1,1,0,1,
756200,55.000000,0.500000,33.121600,1,1,1,0,1,
756300,55.000000,0.500000,33.123400,1,1,1,0,1,
756400,55.000000,0.500000,33.125200,1,1,1,0,1,
756500,55.000000,0.500000,33.127000,1,1,1,0,1,
756600,55.000000,0.500000,33.128800,1,1,1,0,1,
756700,55.000000,0.500000,33.130600,1,1,1,0,1,
756800,55.000000,0.500000,33.132400,1,1,1,0,1,
756900,55.000000,0.500000,33.134200,1,1,1,0,1,
757000,82.000000,0.500000,33.136000,1,1,1,0,1,
757100,82.000000,0.500000,33.137800,1,1,1,0,1,
757200,82.000000,0.500000,33.139600,1,1,1,0,1,
757300,82.000000,0.500000,33.141400,1,1,1,0,1,
757400,82.000000,0.500000,33.143200,1,1,1,0,1,
757500,82.000000,0.500000,33.145000,1,1,1,0,1,
757600,82.000000,0.500000,33.146800,1,1,1,0,1,
757700,82.000000,0.500000,33.148600,1,1,1,0,1,
757800,82.000000,0.500000,33.150400,1,1,1,0,1,
757900,82.000000,0.500000,33.152200,1,1,1,0,1,
758000,82.000000,0.500000,33.154000,1,1,1,0,1,
758100,82.000000,0.500000,33.155800,1,1,1,0,1,
758200,82.000000,0.500000,33.157600,1,1,1,0,1,
758300,82.000000,0.500000,33.159400,1,1,1,0,1,
758400,82.000000,0.500000,33.161200,1,1,1,0,1,
758500,82.000000,0.500000,33.163000,1,1,1,0,1,
758600,82.000000,0.500000,33.164800,1,1,1,0,1,
758700,82.000000,0.500000,33.166600,1,1,1,0,1,
758800,82.000000,0.500000,33.168400,1,1,1,0,1,
758900,82.000000,0.500000,33.170200,1,1,1,0,1,
759000,-15.000000,0.500000,33.172000,1,1,1,0,1,
759100,-15.000000,0.500000,33.173800,1,1,1,0,1,
759200,-15.000000,0.500000,33.175600,1,1,1,0,1,
759300,-15.000000,0.500000,33.177400,1,1,1,0,1,
759400,-15.000000,0.500000,33.179200,1,1,1,0,1,
759500,-15.000000,0.500000,33.181000,1,1,1,0,1,
759600,-15.000000,0.500000,33.182800,1,1,1,0,1,
759700,-15.000000,0.500000,33.184600,1,1,1,0,1,
759800,-15.000000,0.500000,33.186400,1,1,1,0,1,
759900,-15.000000,0.500000,33.188200,1,1,1,0,1,
760000,42.000000,0.500000,33.190000,1,1,1,0,1,
760100,42.000000,0.500000,33.191800,1,1,1,0,1,
760200,42.000000,0.500000,33.193600,1,1,1,0,1,
760300,42.000000,0.500000,33.195400,1,1,1,0,1,
760400,42.000000,0.500000,33.197200,1,1,1,0,1,
760500,42.000000,0.500000,33.199000,1,1,1,0,1,
760600,42.000000,0.500000,33.200800,1,1,1,0,1,
760700,42.000000,0.500000,33.202600,1,1,1,0,1,
760800,42.000000,0.500000,33.204400,1,1,1,0,1,
760900,42.000000,0.500000,33.206200,1,1,1,0,1,
761000,42.000000,0.500000,33.208000,1,1,1,0,1,
761100,42.000000,0.500000,33.209800,1,1,1,0,1,
761200,42.000000,0.500000,33.211600,1,1,1,0,1,
761300,42.000000,0.500000,33.213400,1,1,1,0,1,
761400,42.000000,0.500000,33.215200,1,1,1,0,1,
761500,42.000000,0.500000,33.217000,1,1,1,0,1,
761600,42.000000,0.500000,33.218800,1,1,1,0,1,
761700,42.000000,0.500000,33.220600,1,1,1,0,1,
761800,42.000000,0.500000,33.222400,1,1,1,0,1,
761900,42.000000,0.500000,33.224200,1,1,1,0,1,
762000,42.000000,0.500000,33.226000,1,1,1,0,1,
762100,42.000000,0.500000,33.227800,1,1,1,0,1,
762200,42.000000,0.500000,33.229600,1,1,1,0,1,
762300,42.000000,0.500000,33.231400,1,1,1,0,1,
762400,42.000000,0.500000,33.233200,1,1,1,0,1,
762500,42.000000,0.500000,33.235000,1,1,1,0,1,
762600,42.000000,0.500000,33.236800,1,1,1,0,1,
762700,42.000000,0.500000,33.238600,1,1,1,0,1,
762800,42.000000,0.500000,33.240400,1,1,1,0,1,
762900,42.000000,0.500000,33.242200,1,1,1,0,1,
763000,42.000000,0.500000,33.244000,1,1,1,0,1,
763100,42.000000,0.500000,33.245800,1,1,1,0,1,
763200,42.000000,0.500000,33.247600,1,1,1,0,1,
763300,42.000000,0.500000,33.249400,1,1,1,0,1,
763400,42.000000,0.500000,33.251200,1,1,1,0,1,
763500,42.000000,0.500000,33.253000,1,1,1,0,1,
763600,42.000000,0.500000,33.254800,1,1,1,0,1,
763700,42.000000,0.500000,33.256600,1,1,1,0,1,
763800,42.000000,0.500000,33.258400,1,1,1,0,1,
763900,42.000000,0.500000,33.260200,1,1,1,0,1,
764000,42.000000,0.500000,33.262000,1,1,1,0,1,
764100,42.000000,0.500000,33.263800,1,1,1,0,1,
764200,42.000000,0.500000,33.265600,1,1,1,0,1,
764300,42.000000,0.500000,33.267400,1,1,1,0,1,
764400,42.000000,0.500000,33.269200,1,1,1,0,1,
764500,42.000000,0.500000,33.271000,1,1,1,0,1,
764600,42.000000,0.500000,33.272800,1,1,1,0,1,
764700,42.000000,0.500000,33.274600,1,1,1,0,1,
764800,42.000000,0.500000,33.276400,1,1,1,0,1,
764900,42.000000,0.500000,33.278200,1,1,1,0,1,
765000,95.000000,0.500000,33.280000,1,1,1,0,1,
765100,95.000000,0.500000,33.281800,1,1,1,0,1,
765200,95.000000,0.500000,33.283600,1,1,1,0,1,
765300,95.000000,0.500000,33.285400,1,1,1,0,1,
765400,95.000000,0.500000,33.287200,1,1,1,0,1,
765500,95.000000,0.500000,33.289000,1,1,1,0,1,
765600,95.000000,0.500000,33.290800,1,1,1,0,1,
765700,95.000000,0.500000,33.292600,1,1,1,0,1,
765800,95.000000,0.500000,33.294400,1,1,1,0,1,
765900,95.000000,0.500000,33.296200,1,1,1,0,1,
766000,95.000000,0.500000,33.298000,1,1,1,0,1,
766100,95.000000,0.500000,33.299800,1,1,1,0,1,
766200,95.000000,0.500000,33.301600,1,1,1,0,1,
766300,95.000000,0.500000,33.303400,1,1,1,0,1,
766400,95.000000,0.500000,33.305200,1,1,1,0,1,
766500,95.000000,0.500000,33.307000,1,1,1,0,1,
766600,95.000000,0.500000,33.308800,1,1,1,0,1,
766700,95.000000,0.500000,33.310600,1,1,1,0,1,
766800,95.000000,0.500000,33.312400,1,1,1,0,1,
766900,95.000000,0.500000,33.314200,1,1,1,0,1,
767000,68.000000,0.500000,33.316000,1,1,1,0,1,
767100,68.000000,0.500000,33.317800,1,1,1,0,1,
767200,68.000000,0.500000,33.319600,1,1,1,0,1,
767300,68.000000,0.500000,33.321400,1,1,1,0,1,
767400,68.000000,0.500000,33.323200,1,1,1,0,1,
767500,68.000000,0.500000,33.325000,1,1,1,0,1,
767600,68.000000,0.500000,33.326800,1,1,1,0,1,
767700,68.000000,0.500000,33.328600,1,1,1,0,1,
767800,68.000000,0.500000,33.330400,1,1,1,0,1,
767900,68.000000,0.500000,33.332200,1,1,1,0,1,
768000,68.000000,0.500000,33.334000,1,1,1,0,1,
768100,68.000000,0.500000,33.335800,1,1,1,0,1,
768200,68.000000,0.500000,33.337600,1,1,1,0,1,
768300,68.000000,0.500000,33.339400,1,1,1,0,1,
768400,68.000000,0.500000,33.341200,1,1,1,0,1,
768500,68.000000,0.500000,33.343000,1,1,1,0,1,
768600,68.000000,0.500000,33.344800,1,1,1,0,1,
768700,68.000000,0.500000,33.346600,1,1,1,0,1,
768800,68.000000,0.500000,33.348400,1,1,1,0,1,
768900,68.000000,0.500000,33.350200,1,1,1,0,1,
769000,68.000000,0.500000,33.352000,1,1,1,0,1,
769100,68.000000,0.500000,33.353800,1,1,1,0,1,
769200,68.000000,0.500000,33.355600,1,1,1,0,1,
769300,68.000000,0.500000,33.357400,1,1,1,0,1,
769400,68.000000,0.500000,33.359200,1,1,1,0,1,
769500,68.000000,0.500000,33.361000,1,1,1,0,1,
769600,68.000000,0.500000,33.362800,1,1,1,0,1,
769700,68.000000,0.500000,33.364600,1,1,1,0,1,
769800,68.000000,0.500000,33.366400,1,1,1,0,1,
769900,68.000000,0.500000,33.368200,1,1,1,0,1,
770000,-25.000000,0.500000,33.370000,1,1,1,0,1,
770100,-25.000000,0.500000,33.371800,1,1,1,0,1,
770200,-25.000000,0.500000,33.373600,1,1,1,0,1,
770300,-25.000000,0.500000,33.375400,1,1,1,0,1,
770400,-25.000000,0.500000,33.377200,1,1,1,0,1,
770500,-25.000000,0.500000,33.379000,1,1,1,0,1,
770600,-25.000000,0.500000,33.380800,1,1,1,0,1,
770700,-25.000000,0.500000,33.382600,1,1,1,0,1,
770800,-25.000000,0.500000,33.384400,1,1,1,0,1,
770900,-25.000000,0.500000,33.386200,1,1,1,0,1,
771000,55.000000,0.500000,33.388000,1,1,1,0,1,
771100,55.000000,0.500000,33.389800,1,1,1,0,1,
771200,55.000000,0.500000,33.391600,1,1,1,0,1,
771300,55.000000,0.500000,33.393400,1,1,1,0,1,
771400,55.000000,0.500000,33.395200,1,1,1,0,1,
771500,55.000000,0.500000,33.397000,1,1,1,0,1,
771600,55.000000,0.500000,33.398800,1,1,1,0,1,
771700,55.000000,0.500000,33.400600,1,1,1,0,1,
771800,55.000000,0.500000,33.402400,1,1,1,0,1,
771900,55.000000,0.500000,33.404200,1,1,1,0,1,
772000,55.000000,0.500000,33.406000,1,1,1,0,1,
772100,55.000000,0.500000,33.407800,1,1,1,0,1,
772200,55.000000,0.500000,33.409600,1,1,1,0,1,
772300,55.000000,0.500000,33.411400,1,1,1,0,1,
772400,55.000000,0.500000,33.413200,1,1,1,0,1,
772500,55.000000,0.500000,33.415000,1,1,1,0,1,
772600,55.000000,0.500000,33.416800,1,1,1,0,1,
772700,55.000000,0.500000,33.418600,1,1,1,0,1,
772800,55.000000,0.500000,33.420400,1,1,1,0,1,
772900,55.000000,0.500000,33.422200,1,1,1,0,1,
773000,55.000000,0.500000,33.424000,1,1,1,0,1,
773100,55.000000,0.500000,33.425800,1,1,1,0,1,
773200,55.000000,0.500000,33.427600,1,1,1,0,1,
773300,55.000000,0.500000,33.429400,1,1,1,0,1,
773400,55.000000,0.500000,33.431200,1,1,1,0,1,
773500,55.000000,0.500000,33.433000,1,1,1,0,1,
773600,55.000000,0.500000,33.434800,1,1,1,0,1,
773700,55.000000,0.500000,33.436600,1,1,1,0,1,
773800,55.000000,0.500000,33.438400,1,1,1,0,1,
773900,55.000000,0.500000,33.440200,1,1,1,0,1,
774000,55.000000,0.500000,33.442000,1,1,1,0,1,
774100,55.000000,0.500000,33.443800,1,1,1,0,1,
774200,55.000000,0.500000,33.445600,1,1,1,0,1,
774300,55.000000,0.500000,33.447400,1,1,1,0,1,
774400,55.000000,0.500000,33.449200,1,1,1,0,1,
774500,55.000000,0.500000,33.451000,1,1,1,0,1,
774600,55.000000,0.500000,33.452800,1,1,1,0,1,
774700,55.000000,0.500000,33.454600,1,1,1,0,1,
774800,55.000000,0.500000,33.456400,1,1,1,0,1,
774900,55.000000,0.500000,33.458200,1,1,1,0,1,
775000,55.000000,0.500000,33.460000,1,1,1,0,1,
775100,55.000000,0.500000,33.461800,1,1,1,0,1,
775200,55.000000,0.500000,33.463600,1,1,1,0,1,
775300,55.000000,0.500000,33.465400,1,1,1,0,1,
775400,55.000000,0.500000,33.467200,1,1,1,0,1,
775500,55.000000,0.500000,33.469000,1,1,1,0,1,
775600,55.000000,0.500000,33.470800,1,1,1,0,1,
775700,55.000000,0.500000,33.472600,1,1,1,0,1,
775800,55.000000,0.500000,33.474400,1,1,1,0,1,
775900,55.000000,0.500000,33.476200,1,1,1,0,1,
776000,55.000000,0.500000,33.478000,1,1,1,0,1,
776100,55.000000,0.500000,33.479800,1,1,1,0,1,
776200,55.000000,0.500000,33.481600,1,1,1,0,1,
776300,55.000000,0.500000,33.483400,1,1,1,0,1,
776400,55.000000,0.500000,33.485200,1,1,1,0,1,
776500,55.000000,0.500000,33.487000,1,1,1,0,1,
776600,55.000000,0.500000,33.488800,1,1,1,0,1,
776700,55.000000,0.500000,33.490600,1,1,1,0,1,
776800,55.000000,0.500000,33.492400,1,1,1,0,1,
776900,55.000000,0.500000,33.494200,1,1,1,0,1,
777000,82.000000,0.500000,33.496000,1,1,1,0,1,
777100,82.000000,0.500000,33.497800,1,1,1,0,1,
777200,82.000000,0.500000,33.499600,1,1,1,0,1,
777300,82.000000,0.500000,33.501400,1,1,1,0,1,
777400,82.000000,0.500000,33.503200,1,1,1,0,1,
777500,82.000000,0.500000,33.505000,1,1,1,0,1,
777600,82.000000,0.500000,33.506800,1,1,1,0,1,
777700,82.000000,0.500000,33.508600,1,1,1,0,1,
777800,82.000000,0.500000,33.510400,1,1,1,0,1,
777900,82.000000,0.500000,33.512200,1,1,1,0,1,
778000,82.000000,0.500000,33.514000,1,1,1,0,1,
778100,82.000000,0.500000,33.515800,1,1,1,0,1,
778200,82.000000,0.500000,33.517600,1,1,1,0,1,
778300,82.000000,0.500000,33.519400,1,1,1,0,1,
778400,82.000000,0.500000,33.521200,1,1,1,0,1,
778500,82.000000,0.500000,33.523000,1,1,1,0,1,
778600,82.000000,0.500000,33.524800,1,1,1,0,1,
778700,82.000000,0.500000,33.526600,1,1,1,0,1,
778800,82.000000,0.500000,33.528400,1,1,1,0,1,
778900,82.000000,0.500000,33.530200,1,1,1,0,1,
779000,-15.000000,0.500000,33.532000,1,1,1,0,1,
779100,-15.000000,0.500000,33.533800,1,1,1,0,1,
779200,-15.000000,0.500000,33.535600,1,1,1,0,1,
779300,-15.000000,0.500000,33.537400,1,1,1,0,1,
779400,-15.000000,0.500000,33.539200,1,1,1,0,1,
779500,-15.000000,0.500000,33.541000,1,1,1,0,1,
779600,-15.000000,0.500000,33.542800,1,1,1,0,1,
779700,-15.000000,0.500000,33.544600,1,1,1,0,1,
779800,-15.000000,0.500000,33.546400,1,1,1,0,1,
779900,-15.000000,0.500000,33.548200,1,1,1,0,1,
780000,42.000000,0.500000,33.550000,1,1,1,0,1,
780100,42.000000,0.500000,33.551800,1,1,1,0,1,
780200,42.000000,0.500000,33.553600,1,1,1,0,1,
780300,42.000000,0.500000,33.555400,1,1,1,0,1,
780400,42.000000,0.500000,33.557200,1,1,1,0,1,
780500,42.000000,0.500000,33.559000,1,1,1,0,1,
780600,42.000000,0.500000,33.560800,1,1,1,0,1,
780700,42.000000,0.500000,33.562600,1,1,1,0,1,
780800,42.000000,0.500000,33.564400,1,1,1,0,1,
780900,42.000000,0.500000,33.566200,1,1,1,0,1,
781000,42.000000,0.500000,33.568000,1,1,1,0,1,
781100,42.000000,0.500000,33.569800,1,1,1,0,1,
781200,42.000000,0.500000,33.571600,1,1,1,0,1,
781300,42.000000,0.500000,33.573400,1,1,1,0,1,
781400,42.000000,0.500000,33.575200,1,1,1,0,1,
781500,42.000000,0.500000,33.577000,1,1,1,0,1,
781600,42.000000,0.500000,33.578800,1,1,1,0,1,
781700,42.000000,0.500000,33.580600,1,1,1,0,1,
781800,42.000000,0.500000,33.582400,1,1,1,0,1,
781900,42.000000,0.500000,33.584200,1,1,1,0,1,
782000,42.000000,0.500000,33.586000,1,1,1,0,1,
782100,42.000000,0.500000,33.587800,1,1,1,0,1,
782200,42.000000,0.500000,33.589600,1,1,1,0,1,
782300,42.000000,0.500000,33.591400,1,1,1,0,1,
782400,42.000000,0.500000,33.593200,1,1,1,0,1,
782500,42.000000,0.500000,33.595000,1,1,1,0,1,
782600,42.000000,0.500000,33.596800,1,1,1,0,1,
782700,42.000000,0.500000,33.598600,1,1,1,0,1,
782800,42.000000,0.500000,33.600400,1,1,1,0,1,
782900,42.000000,0.500000,33.602200,1,1,1,0,1,
783000,42.000000,0.500000,33.604000,1,1,1,0,1,
783100,42.000000,0.500000,33.605800,1,1,1,0,1,
783200,42.000000,0.500000,33.607600,1,1,1,0,1,
783300,42.000000,0.500000,33.609400,1,1,1,0,1,
783400,42.000000,0.500000,33.611200,1,1,1,0,1,
783500,42.000000,0.500000,33.613000,1,1,1,0,1,
783600,42.000000,0.500000,33.614800,1,1,1,0,1,
783700,42.000000,0.500000,33.616600,1,1,1,0,1,
783800,42.000000,0.500000,33.618400,1,1,1,0,1,
783900,42.000000,0.500000,33.620200,1,1,1,0,1,
784000,42.000000,0.500000,33.622000,1,1,1,0,1,
784100,42.000000,0.500000,33.623800,1,1,1,0,1,
784200,42.000000,0.500000,33.625600,1,1,1,0,1,
784300,42.000000,0.500000,33.627400,1,1,1,0,1,
784400,42.000000,0.500000,33.629200,1,1,1,0,1,
784500,42.000000,0.500000,33.631000,1,1,1,0,1,
784600,42.000000,0.500000,33.632800,1,1,1,0,1,
784700,42.000000,0.500000,33.634600,1,1,1,0,1,
784800,42.000000,0.500000,33.636400,1,1,1,0,1,
784900,42.000000,0.500000,33.638200,1,1,1,0,1,
785000,95.000000,0.500000,33.640000,1,1,1,0,1,
785100,95.000000,0.500000,33.641800,1,1,1,0,1,
785200,95.000000,0.500000,33.643600,1,1,1,0,1,
785300,95.000000,0.500000,33.645400,1,1,1,0,1,
785400,95.000000,0.500000,33.647200,1,1,1,0,1,
785500,95.000000,0.500000,33.649000,1,1,1,0,1,
785600,95.000000,0.500000,33.650800,1,1,1,0,1,
785700,95.000000,0.500000,33.652600,1,1,1,0,1,
785800,95.000000,0.500000,33.654400,1,1,1,0,1,
785900,95.000000,0.500000,33.656200,1,1,1,0,1,
786000,95.000000,0.500000,33.658000,1,1,1,0,1,
786100,95.000000,0.500000,33.659800,1,1,1,0,1,
786200,95.000000,0.500000,33.661600,1,1,1,0,1,
786300,95.000000,0.500000,33.663400,1,1,1,0,1,
786400,95.000000,0.500000,33.665200,1,1,1,0,1,
786500,95.000000,0.500000,33.667000,1,1,1,0,1,
786600,95.000000,0.500000,33.668800,1,1,1,0,1,
786700,95.000000,0.500000,33.670600,1,1,1,0,1,
786800,95.000000,0.500000,33.672400,1,1,1,0,1,
786900,95.000000,0.500000,33.674200,1,1,1,0,1,
787000,68.000000,0.500000,33.676000,1,1,1,0,1,
787100,68.000000,0.500000,33.677800,1,1,1,0,1,
787200,68.000000,0.500000,33.679600,1,1,1,0,1,
787300,68.000000,0.500000,33.681400,1,1,1,0,1,
787400,68.000000,0.500000,33.683200,1,1,1,0,1,
787500,68.000000,0.500000,33.685000,1,1,1,0,1,
787600,68.000000,0.500000,33.686800,1,1,1,0,1,
787700,68.000000,0.500000,33.688600,1,1,1,0,1,
787800,68.000000,0.500000,33.690400,1,1,1,0,1,
787900,68.000000,0.500000,33.692200,1,1,1,0,1,
788000,68.000000,0.500000,33.694000,1,1,1,0,1,
788100,68.000000,0.500000,33.695800,1,1,1,0,1,
788200,68.000000,0.500000,33.697600,1,1,1,0,1,
788300,68.000000,0.500000,33.699400,1,1,1,0,1,
788400,68.000000,0.500000,33.701200,1,1,1,0,1,
788500,68.000000,0.500000,33.703000,1,1,1,0,1,
788600,68.000000,0.500000,33.704800,1,1,1,0,1,
788700,68.000000,0.500000,33.706600,1,1,1,0,1,
788800,68.000000,0.500000,33.708400,1,1,1,0,1,
788900,68.000000,0.500000,33.710200,1,1,1,0,1,
789000,68.000000,0.500000,33.712000,1,1,1,0,1,
789100,68.000000,0.500000,33.713800,1,1,1,0,1,
789200,68.000000,0.500000,33.715600,1,1,1,0,1,
789300,68.000000,0.500000,33.717400,1,1,1,0,1,
789400,68.000000,0.500000,33.719200,1,1,1,0,1,
789500,68.000000,0.500000,33.721000,1,1,1,0,1,
789600,68.000000,0.500000,33.722800,1,1,1,0,1,
789700,68.000000,0.500000,33.724600,1,1,1,0,1,
789800,68.000000,0.500000,33.726400,1,1,1,0,1,
789900,68.000000,0.500000,33.728200,1,1,1,0,1,
790000,-25.000000,0.500000,33.730000,1,1,1,0,1,
790100,-25.000000,0.500000,33.731800,1,1,1,0,1,
790200,-25.000000,0.500000,33.733600,1,1,1,0,1,
790300,-25.000000,0.500000,33.735400,1,1,1,0,1,
790400,-25.000000,0.500000,33.737200,1,1,1,0,1,
790500,-25.000000,0.500000,33.739000,1,1,1,0,1,
790600,-25.000000,0.500000,33.740800,1,1,1,0,1,
790700,-25.000000,0.500000,33.742600,1,1,1,0,1,
790800,-25.000000,0.500000,33.744400,1,1,1,0,1,
790900,-25.000000,0.500000,33.746200,1,1,1,0,1,
791000,55.000000,0.500000,33.748000,1,1,1,0,1,
791100,55.000000,0.500000,33.749800,1,1,1,0,1,
791200,55.000000,0.500000,33.751600,1,1,1,0,1,
791300,55.000000,0.500000,33.753400,1,1,1,0,1,
791400,55.000000,0.500000,33.755200,1,1,1,0,1,
791500,55.000000,0.500000,33.757000,1,1,1,0,1,
791600,55.000000,0.500000,33.758800,1,1,1,0,1,
791700,55.000000,0.500000,33.760600,1,1,1,0,1,
791800,55.000000,0.500000,33.762400,1,1,1,0,1,
791900,55.000000,0.500000,33.764200,1,1,1,0,1,
792000,55.000000,0.500000,33.766000,1,1,1,0,1,
792100,55.000000,0.500000,33.767800,1,1,1,0,1,
792200,55.000000,0.500000,33.769600,1,1,1,0,1,
792300,55.000000,0.500000,33.771400,1,1,1,0,1,
792400,55.000000,0.500000,33.773200,1,1,1,0,1,
792500,55.000000,0.500000,33.775000,1,1,1,0,1,
792600,55.000000,0.500000,33.776800,1,1,1,0,1,
792700,55.000000,0.500000,33.778600,1,1,1,0,1,
792800,55.000000,0.500000,33.780400,1,1,1,0,1,
792900,55.000000,0.500000,33.782200,1,1,1,0,1,
793000,55.000000,0.500000,33.784000,1,1,1,0,1,
793100,55.000000,0.500000,33.785800,1,1,1,0,1,
793200,55.000000,0.500000,33.787600,1,1,1,0,1,
793300,55.000000,0.500000,33.789400,1,1,1,0,1,
793400,55.000000,0.500000,33.791200,1,1,1,0,1,
793500,55.000000,0.500000,33.793000,1,1,1,0,1,
793600,55.000000,0.500000,33.794800,1,1,1,0,1,
793700,55.000000,0.500000,33.796600,1,1,1,0,1,
793800,55.000000,0.500000,33.798400,1,1,1,0,1,
793900,55.000000,0.500000,33.800200,1,1,1,0,1,
794000,55.000000,0.500000,33.802000,1,1,1,0,1,
794100,55.000000,0.500000,33.803800,1,1,1,0,1,
794200,55.000000,0.500000,33.805600,1,1,1,0,1,
794300,55.000000,0.500000,33.807400,1,1,1,0,1,
794400,55.000000,0.500000,33.809200,1,1,1,0,1,
794500,55.000000,0.500000,33.811000,1,1,1,0,1,
794600,55.000000,0.500000,33.812800,1,1,1,0,1,
794700,55.000000,0.500000,33.814600,1,1,1,0,1,
794800,55.000000,0.500000,33.816400,1,1,1,0,1,
794900,55.000000,0.500000,33.818200,1,1,1,0,1,
795000,55.000000,0.500000,33.820000,1,1,1,0,1,
795100,55.000000,0.500000,33.821800,1,1,1,0,1,
795200,55.000000,0.500000,33.823600,1,1,1,0,1,
795300,55.000000,0.500000,33.825400,1,1,1,0,1,
795400,55.000000,0.500000,33.827200,1,1,1,0,1,
795500,55.000000,0.500000,33.829000,1,1,1,0,1,
795600,55.000000,0.500000,33.830800,1,1,1,0,1,
795700,55.000000,0.500000,33.832600,1,1,1,0,1,
795800,55.000000,0.500000,33.834400,1,1,1,0,1,
